"UAI";"Rentrée";"pki.FIN.P.ressources";"pki.FIN.S.masseSalariale";"pki.FIN.S.ressourcesPropres";"pki.ENS.P.effectif";"pki.ENS.S.titulaires";"pki.ENS.S.ECtitulaires";"pki.ENS.S.DocATER";"pki.ENS.S.LRU";"pki.ETU.P.effectif";"pki.ETU.S.cycle.1.L";"pki.ETU.S.cycle.2.M";"pki.ETU.S.cycle.3.D";"pki.ETU.S.diplomeEtablissement";"pki.ADM.P.formations";"pki.ADM.S.sélective";"pki.ADM.S.hypersélective";"pki.ADM.S.surchargées";"pki.ADM.S.souschargée";"err.ADM";"Libellé";"Sigle";"Type";"Type.détaillé";"Académie";"Rattachement";"url.siteweb";"url.wikidata";"url.legifrance";"pki.K.proPres";"pki.K.resPetu";"pki.K.selPfor";"pki.K.titPetu";"pki.K.titPens"
"0922149L";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;4;3;2;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,666666666666667;NA;NA
"0922276Z";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0922277A";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0922398G";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0922427N";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0922455U";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0922464D";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0922472M";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0922563L";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;NA;NA;2;"École supérieure d'ingénieurs Léonard-de-Vinci";"ESILV";"Autre";"École d'ingénieurs";"Versailles";"";"https://www.esilv.fr/";"https://www.wikidata.org/entity/Q3578408";"";NA;NA;0;NA;NA
"0922573X";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0922594V";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;0;0;0;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0922621Z";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;0;0;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0922650F";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0922653J";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0922671D";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0922707T";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0922717D";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0930116W";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0930117X";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;0;0;1;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0930118Y";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0930119Z";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;2;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0930120A";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0930121B";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;0;0;2;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0930122C";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0930123D";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;1;0;2;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,333333333333333;NA;NA
"0930125F";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;3;0;2;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,375;NA;NA
"0930126G";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0930127H";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;2;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0930129K";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0930830X";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;4;2;4;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,571428571428571;NA;NA
"0930831Y";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0930833A";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0930834B";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;3;1;5;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,333333333333333;NA;NA
"0930863H";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0930974D";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0931002J";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;6;1;3;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0931026K";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0931235M";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;5;0;3;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0931272C";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;0;0;2;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0931391G";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;3;2;2;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,75;NA;NA
"0931430Z";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5;NA;NA
"0931565W";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0931573E";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0931584S";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0931585T";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0931613Y";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;1;0;2;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,333333333333333;NA;NA
"0931654T";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0931779D";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0931796X";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;0;0;0;4;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0931797Y";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;0;0;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0931908U";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0932019P";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;NA;NA;1;"ESIEE Paris";"ESIEE Paris";"Autre";"École d'ingénieurs";"Créteil";"";"https://www.esiee.fr/";"https://www.wikidata.org/entity/Q3046118";"";NA;NA;0;NA;NA
"0932026X";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0932030B";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0932031C";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0932046U";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0932047V";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0932059H";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0932074Z";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0932086M";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2;0;0;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,666666666666667;NA;NA
"0932116V";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0932120Z";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0932121A";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0932126F";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0932214B";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;3;0;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,75;NA;NA
"0932221J";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0932270M";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;1;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0932291K";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0932326Y";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0940111K";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;1;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,2;NA;NA
"0940113M";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;2;1;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,4;NA;NA
"0940114N";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;2;2;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,4;NA;NA
"0940116R";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0940118T";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;0;0;1;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0940119U";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,25;NA;NA
"0940120V";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;4;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,571428571428571;NA;NA
"0940121W";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0940122X";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0940123Y";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;0;0;2;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0940124Z";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2;2;2;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,666666666666667;NA;NA
"0940126B";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0940129E";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;0;0;1;5;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0940137N";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0940138P";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0940141T";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0940580V";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;4;4;5;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,444444444444444;NA;NA
"0940585A";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;0;0;1;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0940609B";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2;0;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,666666666666667;NA;NA
"0940742W";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0940743X";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0940821G";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0940822H";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;1;0;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,166666666666667;NA;NA
"0940878U";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;2;1;0;3;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,285714285714286;NA;NA
"0941018W";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;0;0;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0941288P";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;2;2;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5;NA;NA
"0941294W";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0941301D";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0941347D";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0941355M";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;0;0;1;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0941407U";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0941413A";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0941470M";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0941474S";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;0;0;2;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0941890U";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;0;0;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0941918Z";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0941934I";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0941934S";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;0;0;NA;NA;5;"École d'ingénieur généraliste en informatique et technologies du numérique";"EFREI";"Autre";"École d'ingénieurs";"Créteil";"";"http://www.efrei.fr/";"https://www.wikidata.org/entity/Q3578001";"http://www.enseignementsup-recherche.gouv.fr/pid20536/bulletin-officiel.html?cid_bo=95615&cbo=1";NA;NA;0;NA;NA
"0941952L";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0941954N";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;"École supérieure d'ingénieurs des travaux de la construction de Paris";"ESITC Paris";"Autre";"École d'ingénieurs";"Créteil";"";"https://www.esitc-paris.fr/fr";"https://www.wikidata.org/entity/Q3578412";"http://www.enseignementsup-recherche.gouv.fr/pid20536/bulletin-officiel.html?cid_bo=91459&cbo=1";NA;NA;1;NA;NA
"0941972H";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0942072S";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
"0942095I";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0942095S";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;NA;NA;2;"École pour l'informatique et les techniques avancées";"EPITA";"Autre";"École d'ingénieurs";"Créteil";"";"https://www.epita.fr/";"https://www.wikidata.org/entity/Q1702850";"";NA;NA;0;NA;NA
"0942130E";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0942144V";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;NA;NA;2;"Institut polytechnique des sciences avancées";"IPSA";"Autre";"École d'ingénieurs";"Créteil";"";"https://www.ipsa.fr/";"https://www.wikidata.org/entity/Q183213";"";NA;NA;0;NA;NA
"0942269F";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0942354Y";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0950640E";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0950641F";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;1;1;0;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,166666666666667;NA;NA
"0950645K";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;1;1;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,333333333333333;NA;NA
"0950646L";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0950648N";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;2;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0950649P";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;0;0;1;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0950650R";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;0;0;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0950651S";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0950666H";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;0;0;2;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
"0950667J";"2015";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA
