"UAI","Etablissement","Référence GALAXIE","N° dans le SI local","Article","Corps","Chaire","Section","Section2","Section3","Date de prise de fonction","Date ouverture cand","Date clôture cand","Profil","Localisation","Etat de vacance"
"0755890V","UNIVERSITE SORBONNE UNIVERSITE","9","","26-I-1","MCF","Non","71","","","01/09/2018","25/01/2018","26/02/2018","Sciences de l'information et de la communication et politique","CELSA 77, rue de Villiers, Neuilly",""
"0762762P","UNIVERSITE DU HAVRE","4117 * ","","26-I-1","MCF","Non","71","","","01/09/2018","22/02/2018","29/03/2018","Enseignements théoriques et pratiques (Théories des SIC, Ecriture et livre numérique ; Patrimoine et médiation culturelle). Recherche sur les traces numériques, la médiation (culturelle) numérique. ","UNIVERSITE LE HAVRE NORMANDIE","S"
"0830766G","UNIVERSITE DE TOULON (VAR)","4158 * ","4158","26-I-1","MCF","Non","71","","","01/09/2018","22/02/2018","29/03/2018","Le.a candidat.e aura la charge des cours et TD créatifs autour des techniques audiovisuelles (vidéo et son) et/ou infographiques (images fixes et animées, images 3D, environnements immersifs).","Toulon centre ville",""
"0911101C","UNIVERSITE PARIS 11","4493 * ","","26-I-1","MCF","Non","71","","","01/09/2018","22/02/2018","29/03/2018","Communication, technologies et applications numériques, discours médiatiques et institutionnels","Cachan",""
"0921204J","UNIVERSITE PARIS 10 (NANTERRE)","4467 * ","1283","26-I-1","MCF","Non","71","","","01/09/2018","22/02/2018","29/03/2018","Sciences de l¿information et de la communication, visualisation des données, humanités numériques","NANTERRE",""
"0931827F","UNIVERSITE PARIS 8","4423 * ","","26-I-1","MCF","Non","71","","","01/09/2018","22/02/2018","29/03/2018","Analyse critique des discours et contenus médiatiques à l'échelle internationale","2 rue de la Liberte-SAINT DENIS",""
"0931827F","UNIVERSITE PARIS 8","4433 * ","","26-I-1","MCF","Non","71","","","01/09/2018","22/02/2018","29/03/2018","Technologies et Humanités numériques","2 RUE DE LA LIBERTE - SAINT DENIS",""
"0911101C","UNIVERSITE PARIS 11","4509 * ","","26-I-1","MCF","Non","72","","","01/09/2018","22/02/2018","29/03/2018","Épistémologie et éthique de la recherche scientifique contemporaine","LE KREMLIN BICETRE",""
"0350937D","UNIVERSITE RENNES 2","4309 * ","0070","26-I-1","MCF","Non","73","","","01/09/2018","22/02/2018","29/03/2018","Breton","RENNES ","S"
"0060931E","UNIVERSITE DE NICE (SOPHIA ANTIPOLIS)","4547","74 MCF ID 505","26-I-1","MCF","Non","74","","","01/09/2018","01/02/2018","08/03/2018","Sciences du Mouvement Humain, Neurophysiologie, Neurosciences cognitives","UFR STAPS",""
"0134009M","UNIVERSITE AIX-MARSEILLE","644 * ","57163","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Formation des enseignants en EPS","AIX MARSEILLE",""
"0134009M","UNIVERSITE AIX-MARSEILLE","659 * ","55284","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Biomécanique et/ou physiologie de l'exercice","Marseille",""
"0290346U","UNIV. DE BRETAGNE OCCIDENTALE (BREST)","4351 * ","7400MCF1220","26-I-1","MCF","Non","74","66","","01/09/2018","22/02/2018","29/03/2018","Physiologie, activité physique adaptée et santé","Brest",""
"0301687W","UNIVERSITE DE NIMES","4161 * ","0103","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Management du Sport, Tourisme, Economie, Sciences politiques, gestion RH","NIMES",""
"0333298F","UNIVERSITE DE BORDEAUX","342","726","26-I-1","MCF","Non","74","","","01/09/2018","06/02/2018","08/03/2018","Activité Physique Adaptée Santé","PESSAC","S"
"0342321N","UNIVERSITE DE MONTPELLIER","262 * ","0037","26-I-1","MCF","Non","74","70","","01/09/2018","22/02/2018","29/03/2018","Analyse de l¿activité, didactique de l¿EPS","Montpellier",""
"0383493R","UNIVERSITE GRENOBLE ALPES","253 * ","","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Physiologie du sport et de l exercice, entraînement et optimisation de la performance sportive","Universite Grenoble Alpes","S"
"0511296G","UNIVERSITE DE REIMS","4332 * ","74MCF","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Approche systémique de l'ergonomie du sport et de la performance motrice","REIMS",""
"0542493S","UNIVERSITE DE LORRAINE","1088 * ","74MCF0682","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Sociologie du handicap et de l¿Activité Physique Adaptée et Santé","NANCY",""
"0542493S","UNIVERSITE DE LORRAINE","1091 * ","74MCF1332","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Sciences humaines et sociales et intervention éducative - Enseignement de l¿EPS ","NANCY",""
"0595964M","UNIVERSITE DU LITTORAL","4221 * ","0055","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Physiologie de l¿exercice et plasticité cérébrale","Calais, Boulogne/mer, Dunkerque, Saint-O",""
"0595964M","UNIVERSITE DU LITTORAL","4222 * ","0362","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Sociologie du Sport et Santé. ","Calais, Boulogne/mer, Dunkerque, Saint-O",""
"0595964M","UNIVERSITE DU LITTORAL","4224 * ","","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Sociologie du Sport. Loisirs. Pouvoirs et Institutions Sportives.","Calais, Boulogne/mer, Dunkerque, Saint-O",""
"0597065J","UNIVERSITE DE LILLE","42 * ","","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Sciences sociales et/ou sciences de gestion et pratiques Sportives","RONCHIN",""
"0623957P","UNIVERSITE D'ARTOIS","4283 * ","","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Science and technology of sports and physical activities, human and social sciences, school, sport, Physical Education","LIEVIN",""
"0632035V","UNIVERSITE CLERMONT AUVERGNE","91 * ","0405","26-I-1","MCF","Non","74","16","","01/09/2018","22/02/2018","29/03/2018","Ergonomie, Analyse de l¿Expérience, Facteurs Humains et Organisationnels, Intervention","Campus des Cezeaux Aubiere",""
"0673021V","UNIVERSITE DE STRASBOURG","4501 * ","","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Management du sport","Strasbourg",""
"0673021V","UNIVERSITE DE STRASBOURG","4502 * ","","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Entraînement et activités physiques","Strasbourg",""
"0673021V","UNIVERSITE DE STRASBOURG","4503 * ","","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Sciences humaines et sociales : expertise professionnelle, éducation physique et sport","Strasbourg",""
"0673021V","UNIVERSITE DE STRASBOURG","4504 * ","","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Phénotype musculaire et activités physiques","Strasbourg",""
"0673021V","UNIVERSITE DE STRASBOURG","4505 * ","","26-I-1","MCF","Non","74","22","","01/09/2018","22/02/2018","29/03/2018","Socio-histoire du sport en Europe","Strasbourg",""
"0761904G","UNIVERSITE DE ROUEN","4408 * ","","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","STAPS - Management du sport","Mont-Saint-Aignan",""
"0761904G","UNIVERSITE DE ROUEN","4409 * ","","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","STAPS - Histoire de l'EPS et des APSA","Mont-Saint-Aignan",""
"0772502B","UNIVERSITE PARIS EST MARNE LA VALLEE","4189 * ","","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Politiques sportives, de loisirs, de tourisme sportif et de santé par le sport","CHAMPS SUR MARNE",""
"0830766G","UNIVERSITE DE TOULON (VAR)","4160 * ","4160","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Le.a candidat.e assurera des enseignements en neurophysiologie, méthodologie de la recherche, activités physiques adaptées et santé, en licence STAPS.","La Garde 83",""
"0830766G","UNIVERSITE DE TOULON (VAR)","4164 * ","4164","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Enseignements en psychologie du développement, aspects psychophysiologiques et/ou neurosciences appliquées à l'activité physique : dans un objectif de performance et/ou de santé au niveau Licence.","La Garde 83",""
"0840685N","UNIVERSITE D'AVIGNON","4110 * ","","26-I-1","MCF","Non","74","66","","01/09/2018","22/02/2018","29/03/2018","Santé cardiovasculaire, exercice, nutrition","Campus Jean-henri FABRE - Agroparc",""
"0840685N","UNIVERSITE D'AVIGNON","4112 * ","","26-I-1","MCF","Non","74","66","","01/09/2018","22/02/2018","29/03/2018","Santé cardiovasculaire, exercice, nutrition","Campus Hannah Arendt - Centre-ville",""
"0870669E","UNIVERSITE DE LIMOGES","4292 * ","","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Sciences et Techniques des Activités Physiques et Sportives","Limoges",""
"0911101C","UNIVERSITE PARIS 11","4532 * ","","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Neurosciences cognitives et motrices","Orsay",""
"0911975C","UNIVERSITE D'EVRY VAL D'ESSONNE","4153 * ","","26-I-1","MCF","Non","74","66","","01/09/2018","22/02/2018","29/03/2018","Physiologie et biologie cellulaire et moléculaire appliquées à l'exercice physique.","EVRY",""
"0921204J","UNIVERSITE PARIS 10 (NANTERRE)","4479 * ","1380","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","COGNITION - MOTRICITE - ACTIVITE PHYSIQUE - SANTE","NANTERRE",""
"0931238R","UNIVERSITE PARIS 13","4303 * ","1408","26-I-1","MCF","Non","74","66","","01/09/2018","22/02/2018","29/03/2018","Physiologie de l'exercice","Bobigny",""
"0931238R","UNIVERSITE PARIS 13","4304 * ","1410","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Biomécanique de la performance","Bobigny",""
"9710585J","UNIVERSITE DES ANTILLES","4308 * ","","26-I-1","MCF","Non","74","","","01/09/2018","22/02/2018","29/03/2018","Sciences humainesApprentissage-réapprentissage moteurConduites motrices","Campus de Fouillole",""
"0542493S","UNIVERSITE DE LORRAINE","1100 * ","76/15/77MCF0033","26-I-1","MCF","Non","76","15","77","01/09/2018","22/02/2018","29/03/2018","Histoire et théologie des religions","METZ",""
"0673021V","UNIVERSITE DE STRASBOURG","4506 * ","","26-I-1","MCF","Non","76","","","01/09/2018","22/02/2018","29/03/2018","Sciences bibliques : Ancien et Nouveau Testament","Strasbourg","S"
"0673021V","UNIVERSITE DE STRASBOURG","4507 * ","","26-I-1","MCF","Non","76","","","01/09/2018","22/02/2018","29/03/2018","Philosophie et anthropologie des religions","Strasbourg",""
"0134009M","UNIVERSITE AIX-MARSEILLE","676 * ","56061","26-I-1","MCF","Non","85","","","01/09/2018","22/02/2018","29/03/2018","Nutrition /Chimie analytique - absorption intestinale des lipides et micronutriments lipidiques - nutrigénétique","Marseille",""
"0333298F","UNIVERSITE DE BORDEAUX","346","649","26-I-1","MCF","Non","85","","","01/09/2018","06/02/2018","08/03/2018","Technologies pharmaceutiques","BORDEAUX","S"
"0542493S","UNIVERSITE DE LORRAINE","1089 * ","85MCF0421","26-I-1","MCF","Non","85","","","01/09/2018","22/02/2018","29/03/2018","Bioanalyse du Médicament","NANCY",""
"0597065J","UNIVERSITE DE LILLE","67 * ","","26-I-1","MCF","Non","85","","","01/09/2018","22/02/2018","29/03/2018","Modélisation mathématique pour l'analyse des données médicales","LILLE",""
"0673021V","UNIVERSITE DE STRASBOURG","4508 * ","","26-I-1","MCF","Non","85","","","01/09/2018","22/02/2018","29/03/2018","Pharmacie galénique","Illkirch",""
"0691774D","UNIVERSITE LYON 1 (CLAUDE BERNARD)","4479","1910","26-I-1","MCF","Non","85","33","62","01/09/2018","12/02/2018","14/03/2018","Elaboration et formulation de solides divisés à usage pharmaceutique","ISPB","S"
"0870669E","UNIVERSITE DE LIMOGES","4289 * ","0526","26-I-1","MCF","Non","85","","","01/09/2018","22/02/2018","29/03/2018","Pharmacie galénique et Biopharmacie","Limoges",""
"0290346U","UNIV. DE BRETAGNE OCCIDENTALE (BREST)","4338 * ","8600MCF1215","26-I-1","MCF","Non","86","","","01/09/2018","22/02/2018","29/03/2018","santé publique- épidémiologie-environnement-hygiène","Brest",""
"0333298F","UNIVERSITE DE BORDEAUX","345","0819","26-I-1","MCF","Non","86","","","01/09/2018","06/02/2018","08/03/2018","Epidémiologie - santé publique internationale","BORDEAUX",""
"0333298F","UNIVERSITE DE BORDEAUX","347","650","26-I-1","MCF","Non","86","","","01/09/2018","06/02/2018","08/03/2018","Ingénierie des molécules à visée thérapeutique","BORDEAUX",""
"0333298F","UNIVERSITE DE BORDEAUX","348","634","26-I-1","MCF","Non","86","","","01/09/2018","06/02/2018","08/03/2018","Pharmacognosie - Métabolomique","BORDEAUX",""
"0342321N","UNIVERSITE DE MONTPELLIER","252 * ","0445","26-I-1","MCF","Non","86","","","01/09/2018","22/02/2018","29/03/2018","Enseignements dans le tronc commun des études depharmacie et de formations complémentaires en droit pharmaceutique,droit de la santé, bioéthique. Recherche engagé dansces disciplines","Montpellier",""
"0342321N","UNIVERSITE DE MONTPELLIER","253 * ","0081","26-I-1","MCF","Non","86","","","01/09/2018","22/02/2018","29/03/2018","Chimie organique pharmaceutique ","Montpellier",""
"0370800U","UNIVERSITE DE TOURS","4387","0215","26-I-1","MCF","Non","86","","","01/09/2018","09/02/2018","12/03/2018","Pharmacologie cardiovasculaire et pharmacocinétique","Tours",""
"0383493R","UNIVERSITE GRENOBLE ALPES","251 * ","","26-I-1","MCF","Non","86","","","01/09/2018","22/02/2018","29/03/2018","Enseignement en pharmacologie dans le cadre des études de pharmacie. Recherche en pharmacologie sur le thème ""Hypoxie, microcirculation et cicatrisation cutanées""","Universite Grenoble Alpes ","S"
"0490970N","UNIVERSITE D'ANGERS","4308 * ","MCF0194","26-I-1","MCF","Non","86","","","01/09/2018","22/02/2018","29/03/2018","Pharmacologie, toxicologie","ANGERS",""
"0597065J","UNIVERSITE DE LILLE","68 * ","","26-I-1","MCF","Non","86","","","01/09/2018","22/02/2018","29/03/2018","Pharmacologie, Sciences du médicament.","LILLE",""
"0781944P","UNIVERSITE VERSAILLES/SAINT-QUENTIN","4170 * ","","26-I-1","MCF","Non","86","","","01/09/2018","22/02/2018","29/03/2018","","Montigny-le-Bretonneux",""
"0911101C","UNIVERSITE PARIS 11","4510 * ","","26-I-1","MCF","Non","86","","","01/09/2018","22/02/2018","29/03/2018","Toxicologie","Chatenay Malabry",""
"0911101C","UNIVERSITE PARIS 11","4512 * ","","26-I-1","MCF","Non","86","","","01/09/2018","22/02/2018","29/03/2018","Droit et économie pharmaceutiques","Chatenay Malabry",""
"0333298F","UNIVERSITE DE BORDEAUX","349","0617","26-I-1","MCF","Non","87","","","01/09/2018","06/02/2018","08/03/2018","Microbiologie Clinique","BORDEAUX",""
"0370800U","UNIVERSITE DE TOURS","4390","0704","26-I-1","MCF","Non","87","","","01/09/2018","09/02/2018","12/03/2018","Immunologie cellulaire et moléculaire. Biomédicaments","Tours",""
"0911101C","UNIVERSITE PARIS 11","4511 * ","","26-I-1","MCF","Non","87","","","01/09/2018","22/02/2018","29/03/2018","Biotechnologie Biomédicaments et Thérapie Génique","Chatenay Malabry",""
"0060931E","UNIVERSITE DE NICE (SOPHIA ANTIPOLIS)","4522","01 PR ID 490","51","PR","Non","1","","","01/09/2018","01/02/2018","08/03/2018","Le droit dans un monde global. Approche juridique et interdisciplinaire des phénomènes dans la globalisation.","UFR DROIT ",""
"0060931E","UNIVERSITE DE NICE (SOPHIA ANTIPOLIS)","4523","01 PR ID 492","51","PR","Non","1","","","01/09/2018","01/02/2018","08/03/2018","Droit privé et sciences criminelles","UFR DROIT ",""
"0251215K","UNIVERSITE DE BESANCON","4433 * ","0998","46-3","PR","Non","1","","","01/09/2018","22/02/2018","29/03/2018","Droit pénal","BESANCON",""
"0290346U","UNIV. DE BRETAGNE OCCIDENTALE (BREST)","4333 * ","0100PR0366","46-3","PR","Non","1","","","01/09/2018","22/02/2018","29/03/2018","Le/la candidat(e) recruté(e) doit pouvoir développer des projets innovants qui se rattacheront soit à l axe vulnérabilité, soit à l axe contentieux du laboratoire Lab-lex.","Brest et Quimper",""
"0301687W","UNIVERSITE DE NIMES","4158 * ","0044","51","PR","Non","1","","","01/09/2018","22/02/2018","29/03/2018","Droit Privé","NIMES",""
"0333298F","UNIVERSITE DE BORDEAUX","337","1134","46-1","PR","Non","1","","","01/09/2018","06/02/2018","08/03/2018","Philosophie du droit, Droit social, Droit international privé","PESSAC",""
"0333298F","UNIVERSITE DE BORDEAUX","338","PR01","46-3","PR","Non","1","","","01/09/2018","06/02/2018","08/03/2018","Philosophie du droit, Droit social, Droit international privé","PESSAC",""
"0370800U","UNIVERSITE DE TOURS","4368","0048","46-3","PR","Non","1","","","01/09/2018","09/02/2018","12/03/2018","Droit privé et sciences criminelles","UFR Droit",""
"0383493R","UNIVERSITE GRENOBLE ALPES","271 * ","","46-1","PR","Non","1","","","01/09/2018","22/02/2018","29/03/2018","Droit privé et sciences criminelles","Grenoble","S"
"0440984F","UNIVERSITE DE NANTES","4465 * ","0066","51","PR","Non","1","","","01/09/2018","22/02/2018","29/03/2018","Droit de la famille","Nantes et/ou La Roche s/Yon",""
"0450855K","UNIVERSITE D'ORLEANS","4322 * ","PR0025","51","PR","Non","1","","","01/09/2018","22/02/2018","29/03/2018","Droit pénal, procédure pénale, droit privé","UFR Collegium DEG - ORLEANS",""
"0593279U","UNIVERSITE DE VALENCIENNES","4180 * ","","46-1","PR","Non","1","","","01/09/2018","22/02/2018","29/03/2018","Droit Processuel","VALENCIENNES - LES TERTIALES",""
"0597065J","UNIVERSITE DE LILLE","2 * ","","46-3","PR","Non","1","","","01/09/2018","22/02/2018","29/03/2018","Droit privé - Droit des contrats","LILLE",""
"0660437S","UNIVERSITE DE PERPIGNAN (VIA DOMITIA)","4180 * ","PR0440","46-3","PR","Non","1","","","01/09/2018","22/02/2018","29/03/2018","Droit privé et Sciences criminelles ","TOUS LES SITES DE LA FACULTE SJE",""
"0673021V","UNIVERSITE DE STRASBOURG","4445 * ","","46-1","PR","Non","1","","","01/09/2018","22/02/2018","29/03/2018","Droit privé","Strasbourg",""
"0681166Y","UNIVERSITE DE MULHOUSE","4170 * ","01 PR 0313","46-1","PR","Non","1","","","01/09/2018","22/02/2018","29/03/2018","Droit de l entreprise, droit de l environnement","Fac des Sciences Eco, Soc. et Juridiques",""
