UAI,Etablissement,Référence GALAXIE,N° dans le SI local,Article,Corps,Chaire,Section,Section2,Section3,Date de prise de fonction,Date ouverture cand,Date clôture cand,Profil,Localisation,Etat de vacance
0542493S,UNIVERSITE DE LORRAINE,1158 *,05MCF0135,26-I-1,MCF,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Econométrie appliquée,METZ,
0542493S,UNIVERSITE DE LORRAINE,1159 *,05MCF0189,26-I-1,MCF,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Microéconomie / Macroéconomie,NANCY,
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4124 *,0414,26-I-1,MCF,Non,5,6,,01/09/2019,21/02/2019,26/03/2019,"Sciences économiques, sciences de gestion",VANNES,
0597065J,UNIVERSITE DE LILLE,95 *,,26-I-1,MCF,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Economie du développement.,VILLENEUVE D'ASCQ,
0623957P,UNIVERSITE D'ARTOIS,4305 *,05/06 MCF 0096,26-I-1,MCF,Non,5,6,,01/09/2019,21/02/2019,26/03/2019,"L¿enseignant interviendra dans les domaines monétaires et financiers (monnaie et financement, économie bancaire, analyse financière, ¿), en méthodes statistiques et méthodologie de la recherche",ARRAS,
0673021V,UNIVERSITE DE STRASBOURG,4560 *,,26-I-1,MCF,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Economie,Strasbourg,
0673021V,UNIVERSITE DE STRASBOURG,4561 *,,26-I-1,MCF,Non,5,6,,01/09/2019,21/02/2019,26/03/2019,Economie ou Management international,Strasbourg,
0694123G,ECOLE NORMALE SUPERIEURE DE LYON,4190 *,MCF0207,26-I-1,MCF,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Micro-économie appliquée,"15 parvis Rene Descartes, Lyon",
0720916E,UNIVERSITE DU MANS,4262 *,05MCF0352,26-I-1,MCF,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Economie de la santé - Economie de la protection sociale,LE MANS,
0750736T,UNIVERSITE PARIS-DAUPHINE,4226 *,0123,26-I-1,MCF,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Poste de Maître de Conférences en sciences économiques,Paris,
0750736T,UNIVERSITE PARIS-DAUPHINE,4227 *,0270,26-I-1,MCF,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Poste de maître de conférences en sciences économiques,Paris,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4488 *,14270,26-I-1,MCF,Non,5,,,01/09/2019,21/02/2019,26/03/2019,"Économie des politiques sociales, protection sociale, économie sociale",Paris,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4490 *,2075,26-I-1,MCF,Non,5,,,01/09/2019,21/02/2019,26/03/2019,"Méthodes quantitatives (modélisation théorique et/ou computationnelle) expérimentation, économétrie (en particulier, économétrie structurelle)",Ecole d'Economie de la Sorbonne,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4501 *,1817,26-I-1,MCF,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Histoire de la pensée économique : comportement individuel et actions collectives,Maison des Sciences Economiques,
0751721N,UNIVERSITE PARIS 5 (RENE DESCARTES),4351,05MCF1388,26-I-1,MCF,Non,5,,,01/09/2019,08/01/2019,27/02/2019,"Économie appliquée, mathématiques, statistiques et probabilités appliquées",IUT,
0751723R,UNIVERSITE PARIS 7 (DENIS DIDEROT),4400,E433010049,26-I-1,MCF,Non,5,,,01/09/2019,04/02/2019,06/03/2019,Economie institutionnaliste,Site PRG,
0751723R,UNIVERSITE PARIS 7 (DENIS DIDEROT),4403,E433010050,26-I-1,MCF,Non,5,,,01/09/2019,04/02/2019,06/03/2019,Environnement,Site PRG,
0751723R,UNIVERSITE PARIS 7 (DENIS DIDEROT),4421,E433010053,33,MCF,Non,5,,,01/09/2019,04/02/2019,06/03/2019,Économie appliquée. Énergies - Territoires - Institutions,Site PRG,S
0762762P,UNIVERSITE DU HAVRE,4149 *,,26-I-1,MCF,Non,5,,,01/09/2019,21/02/2019,26/03/2019,"Profil recherche en économie du développement et économie des politiques publiques. Enseignements diversifiés en licence et master notamment en macroéconomie, développement, économie internationale.",UNIVERSITE LE HAVRE NORMANDIE,S
0772502B,UNIVERSITE PARIS EST MARNE LA VALLEE,4206 *,,26-I-1,MCF,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Microéconométrie appliquée,CHAMPS-SUR-MARNE,
0911101C,UNIVERSITE PARIS 11,4560 *,05MCF490,26-I-1,MCF,Non,5,,,01/09/2019,21/02/2019,26/03/2019,"Economie géographique et urbaine, Economie de l¿innovation, Economie internationale, Economie des réseaux",ORSAY,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4504 *,0423,26-I-1,MCF,Non,5,,,01/09/2019,21/02/2019,26/03/2019,"Monnaie, banque, assurance.Responsabilité de formations professionnalisantes",NANTERRE,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4505 *,0994,26-I-1,MCF,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Développement durable et transition énergétiqueSolides compétences requises en économie de l¿énergie et en économie de l¿environnement.,NANTERRE,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4621 *,0766,26-I-1,MCF,Non,5,,,01/09/2019,21/02/2019,26/03/2019,"Économie géographique, économie immobilière, économétrie spatiale",Campus du mail des meches,S
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4623 *,0049,26-I-1,MCF,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Économie appliquée sur données massives (big data),Campus du mail des meches,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4627 *,0283,26-I-1,MCF,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Economie internationale en LEA,Campus Senart (Lieusaint),S
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4639 *,0564,26-I-1,MCF,Non,5,70,,01/09/2019,21/02/2019,26/03/2019,Socio-économie de l¿insertion et de l¿économie sociale et solidaire,Pyramide,
0951793H,UNIVERSITE DE CERGY-PONTOISE,4409 *,,26-I-1,MCF,Non,5,,,01/09/2019,21/02/2019,26/03/2019,Economie,CERGY,
0060931E,UNIVERSITE DE NICE (SOPHIA ANTIPOLIS),4570,06 MCF 558,26-I-1,MCF,Non,6,,,01/09/2019,29/01/2019,05/03/2019,"MARKETING, EMARKETING",IAE,
0101060Y,UNIVERSITE DE TECHNOLOGIE DE TROYES,4057 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Étude des nouvelles pratiques de travail et des nouvelles formes d¿organisation. Gestion de l¿innovation. Ouverture à la recherche interdisciplinaire. Enseignement à des élèves ingénieurs.,Troyes,
0134009M,UNIVERSITE AIX-MARSEILLE,749 *,57154,26-I-1,MCF,Non,6,70,,01/09/2019,21/02/2019,26/03/2019,Usages du numérique et formation des enseignants,AIX MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,761 *,52358,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"Finance d'entreprise, contrôle de gestion et audit",AIX EN PROVENCE,
0134009M,UNIVERSITE AIX-MARSEILLE,762 *,56600,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Mutations de la distribution et de la logistique en lien avec le développement durable.,AIX MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,763 *,56603,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Marketing numérique,AIX EN PROVENCE,
0134009M,UNIVERSITE AIX-MARSEILLE,764 *,56632,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"Management stratégique, Management des organisations de santé",AIX MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,765 *,56722,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Finance d'entreprise et marchés financiers internationaux,AIX MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,769 *,51747,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"Audit, Contrôle et Qualité dans un contexte RSE",PUYRICARD,
0134009M,UNIVERSITE AIX-MARSEILLE,771 *,52034,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"Management des systèmes d'information, entrepreneuriat et innovations numériques dans un contexte RSE",PUYRICARD,
0134009M,UNIVERSITE AIX-MARSEILLE,776 *,54712,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"Sciences de gestion spécialisé en management et marketing des services, logistique client, expérience service client.",MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,777 *,58058,33,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"Stratégie des entreprises, stratégie et Etudes Marketing numérique,Distribution physique, Logistique du commerce électronique.",AIX EN PROVENCE,S
0211237F,UNIVERSITE DE DIJON,4446 *,0951,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Comptabilité / Contrôle de gestion,DIJON,
0311382J,UNIVERSITE TOULOUSE 1,4202,,26-I-1,MCF,Non,6,,,01/09/2019,22/02/2019,25/03/2019,"Comptabilité-Contrôle-Audit, ressources humaines.Enseignement en master, en langue anglaise.Recherche visant des publications dans les revues académiques internationales de haut niveau.",2 RUE DU DOYEN GABRIEL MARTY,
0333298F,UNIVERSITE DE BORDEAUX,408 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Management commercial,Bordeaux,S
0342321N,UNIVERSITE DE MONTPELLIER,344 *,06MCF1011,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,GRH-SIRH,Montpellier,
0350937D,UNIVERSITE RENNES 2,4343 *,0672,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Comptabilité Contrôle,Rennes,S
0383493R,UNIVERSITE GRENOBLE ALPES,377 *,06MCF0489,26-I-1,MCF,Non,6,5,,01/09/2019,21/02/2019,26/03/2019,Gestion financière et économie financière.,IUT de Valence,S
0383493R,UNIVERSITE GRENOBLE ALPES,382 *,01-06MCF199,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"Management stratégique des achats, relations client-fournisseur, supply chain management.",Grenoble,S
0383493R,UNIVERSITE GRENOBLE ALPES,384 *,06MCF1012,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Entrepreneuriat et innovation,Grenoble,S
0383493R,UNIVERSITE GRENOBLE ALPES,434 *,06MCF0236,26-I-1,MCF,Non,6,61,,01/09/2019,21/02/2019,26/03/2019,Chaine logistique,Grenoble,S
0440984F,UNIVERSITE DE NANTES,4520 *,1203,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"Logistique, Gestion de la chaîne logistique",La Roche sur Yon et Nantes,
0490970N,UNIVERSITE D'ANGERS,4320 *,06MCF1259,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"Marketing stratégique/opérationnel,Etudes de marché, techn. d¿enquêtes et traitements de données,Veille stratégique,technologique et industrielle.Spécialité Marketing des produits de la santé",ANGERS,
0490970N,UNIVERSITE D'ANGERS,4321 *,06MCF0649,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"spécialiste de marketing, stratégie et digital pour dispenser des cours en Licence et Master. La personne recrutée devra pouvoir dispenser des cours en anglais.",ANGERS,
0511296G,UNIVERSITE DE REIMS,4359 *,05 MCF 0727,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Spécialisé en GRH/Qualité. Connaissances en théorie/analyse des organisations. Assurer un lien entre les concepts théoriques et les pratiques professionnelles.,TROYES,
0542493S,UNIVERSITE DE LORRAINE,1160 *,06MCF0040,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Sciences de gestion,METZ,
0542493S,UNIVERSITE DE LORRAINE,1162 *,06MCF0136,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Innovation - Entrepreneuriat,METZ,
0542493S,UNIVERSITE DE LORRAINE,1163 *,06MCF0685,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Management et marketing,NANCY,
0542493S,UNIVERSITE DE LORRAINE,1164 *,06MCF0444,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Sciences de Gestion,SARREGUEMINES,
0560861G,UNIV. BRETAGNE-SUD (IUT VANNES),4129 *,0109,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Sciences de gestion,Vannes,
0593279U,UNIVERSITE DE VALENCIENNES (UPHF),4214 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Management des systèmes d'information,LE MONT HOUY ET TERTIALES VALENCIENNES,
0601223D,UNIVERSITE DE TECHNOLOGIE DE COMPIEGNE,4114 *,0033,26-I-1,MCF,Non,6,19,,01/09/2019,21/02/2019,26/03/2019,Dispositifs socio-techniques en situation de coopération internationale d'entreprise,COMPIEGNE,S
0623957P,UNIVERSITE D'ARTOIS,4316 *,06 MCF 0277,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"L¿enseignant recruté interviendra dans divers enseignements en Marketing, et/ou en Psycho-sociologie des Organisations. Il devra s¿investir dans des responsabilités pédagogiques",LENS,
0632035V,UNIVERSITE CLERMONT AUVERGNE,153 *,1220,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"Marketing, traitement des données,  quantitatives.Axe de recherche : Stratégies, territoires, réseaux d¿acteurs.",MONTLUCON,
0660437S,UNIVERSITE DE PERPIGNAN (VIA DOMITIA),4205 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"Management, Marketing digital, Tourisme",UPVD ET SITE DE MENDE,
0660437S,UNIVERSITE DE PERPIGNAN (VIA DOMITIA),4206 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"Entrepreneuriat, stratégie, Innovation",UPVD,
0673021V,UNIVERSITE DE STRASBOURG,4562 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Management de l'innovation,Strasbourg,
0673021V,UNIVERSITE DE STRASBOURG,4563 *,,26-I-1,MCF,Non,6,5,,01/09/2019,21/02/2019,26/03/2019,"E-marketing, intelligence économique, gestion de la relation client",Illkirch,
0680053N,UNIV. MULHOUSE (IUT COLMAR),4201 *,06 MCF 0194,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"Marketing, Approche des marchés internationaux, techniques du commerce international, management interculturel",IUT de Colmar,
0680169P,UNIV. MULHOUSE (IUT MULHOUSE),4207 *,06 MCF 0024,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"Gestion : Stratégie, Marketing, Contrôle de Gestion",IUT de Mulhouse,
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4302 *,0249,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Management de la chaîne logistique,LYON/BOURG EN BRESSE,S
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4304 *,0573,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Marketing,LYON/BOURG EN BRESSE,S
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4245 *,321,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"E:Stratégie/Organisation/Comportement Organisationnel. R:Intégration dans 1 des 2 axes de l'IREGE:Innovation et développement des organisations ou Environnement,consommation durable et tourisme.",CHAMBERY,S
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4246 *,107,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"E:Marketing.Méthodes d'études qualitatives du comportement du consommateur.R:Intégrer 1 des 2 axes de IREGE:Innovation&d;éveloppement des organisations ou Environnement,consommation durable&tourisme;",ANNECY,S
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4260 *,8000,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"E:Responsabilité sociétale des entreprises.Organisations.Innovations managériales.R:Intégrer 1 des 2 axes IREGE:Innovation&d;éveloppement organisations ou Environnement,consommation durable&tourisme;",ANNECY,S
0750736T,UNIVERSITE PARIS-DAUPHINE,4228 *,0170,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,L'Université Paris-Dauphine propose pour la rentrée de septembre 2019 un poste de maître de conférences en contrôle de gestion.,Paris,
0750736T,UNIVERSITE PARIS-DAUPHINE,4229 *,0338,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Maître de conférences en management,Paris,
0750736T,UNIVERSITE PARIS-DAUPHINE,4230 *,0463,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Maître de conférences en management,Paris,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4492 *,2004,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"comptabilité, audit, finance",Sorbonne,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4493 *,2230,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"Stratégie et économie d'entreprise - Environnement, risques et innovation",Sorbonne,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4494 *,3440,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Management quantitatif,Sorbonne,
0751721N,UNIVERSITE PARIS 5 (RENE DESCARTES),4365,11MCF1796,26-I-1,MCF,Non,6,,,01/09/2019,08/01/2019,27/02/2019,Management,Faculte de Droit Economie Gestion,
0753471R,CONSERVATOIRE NAT. DES ARTS ET METIERS,4206 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,ASSURANCE,PARIS,
0753471R,CONSERVATOIRE NAT. DES ARTS ET METIERS,4212 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,MANAGEMENT ET CONTRÔLE DE GESTION,PARIS,
0753471R,CONSERVATOIRE NAT. DES ARTS ET METIERS,4213 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,STRATEGIE,PARIS,
0753471R,CONSERVATOIRE NAT. DES ARTS ET METIERS,4214 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,MARKETING,PARIS,
0761904G,UNIVERSITE DE ROUEN,4454 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"Ressources Humaines, Management",EVREUX,
0762762P,UNIVERSITE DU HAVRE,4144 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"Le (la) candidate doit être un spécialiste en stratégie, logistique globale, systèmes d'information, et gestion de production . Il/elle devra participer à la dynamique de recherche du NIMEC .",UNIVERSITE LE HAVRE NORMANDIE,S
0772502B,UNIVERSITE PARIS EST MARNE LA VALLEE,4207 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Comptabilité contrôle audit,CHAMPS-SUR-MARNE,
0772502B,UNIVERSITE PARIS EST MARNE LA VALLEE,4208 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"Gestion des ressources humaines, stratégie, organisation, management des systèmes d'information",MEAUX,
0801265R,UNIV. AMIENS (IUT AMIENS),4459 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"MANAGEMENT, RESSOURCES HUMAINES",AMIENS,
0801344B,UNIVERSITE D'AMIENS,4456 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,MANAGEMENT DES SYSTEMES D'INFORMATION / DIGITAL,POLE UNIVERSITAIRE CATHEDRALE,
0830766G,UNIVERSITE DE TOULON (VAR),4188 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Maître de conférences « Sciences de gestion spécialité gestion des ressources humaines »,DRAGUIGNAN,
0830766G,UNIVERSITE DE TOULON (VAR),4189 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Maître de conférences « Marketing »,LA GARDE,
0830766G,UNIVERSITE DE TOULON (VAR),4190 *,,33,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Maître de conférences « Marketing »,LA GARDE,S
0860856N,UNIVERSITE DE POITIERS,4598 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"enseignements en comptabilité financière, en comptabilité import-export, en consolidation, en normes comptables internationales (en particulier IAS-IFRS), en gestion financière et en audit.",Poitiers,
0860856N,UNIVERSITE DE POITIERS,4599 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,"Management des SI (gestion de projet, accompagnement du changement, appropriation des technologies), gouvernance et securite des SI, transformations des pratiques de travail par les technologies",Poitiers,
0870669E,UNIVERSITE DE LIMOGES,4301 *,0556,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Entreprenariat numérique et systèmes d'informations,Limoges,
0911101C,UNIVERSITE PARIS 11,4561 *,06MCF569,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Management,ORSAY,
0911101C,UNIVERSITE PARIS 11,4583 *,06MCF700,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Management des Systèmes d¿Information/ Gestion de projet SI,Orsay,
0911101C,UNIVERSITE PARIS 11,4589 *,06MCF1230,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Marketing,Sceaux,
0911101C,UNIVERSITE PARIS 11,4590 *,MCF2046,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Gestion Comptable et financière/ Finance,Sceaux,
0911990U,UNIV. EVRY (IUT EVRY),4181 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,cf fiche de poste,BRETIGNY SUR ORGE,
0940607Z,ENS DE CACHAN (PARIS-SACLAY),4134 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Sciences de gestion,Departement Economie-Gestion,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4641 *,1908,26-I-1,MCF,Non,6,74,,01/09/2019,21/02/2019,26/03/2019,Management stratégique,Pyramide et Mail des Meches (Creteil),S
0951793H,UNIVERSITE DE CERGY-PONTOISE,4410 *,,26-I-1,MCF,Non,6,,,01/09/2019,21/02/2019,26/03/2019,Marketing,CERGY,
0951793H,UNIVERSITE DE CERGY-PONTOISE,4411 *,,26-I-1,MCF,Non,6,5,,01/09/2019,21/02/2019,26/03/2019,"Finance, comptabilité, contrôle",CERGY,
0134009M,UNIVERSITE AIX-MARSEILLE,738 *,54987,26-I-1,MCF,Non,7,,,01/09/2019,21/02/2019,26/03/2019,Didactique du plurilinguisme,AIX EN PROVENCE,
0251215K,UNIVERSITE DE BESANCON,4495 *,0091,26-I-1,MCF,Non,7,,,01/09/2019,21/02/2019,26/03/2019,Didactique du FLE,BESANCON,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4265 *,327,26-I-1,MCF,Non,7,,,01/09/2019,21/02/2019,26/03/2019,Didactique du FLE et enseignement des langues à visee professionnelle,Montpellier,S
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4266 *,041,26-I-1,MCF,Non,7,,,01/09/2019,21/02/2019,26/03/2019,Linguistique et humanites numeriques,Montpellier,
0350937D,UNIVERSITE RENNES 2,4347 *,0617,26-I-1,MCF,Non,7,,,01/09/2019,21/02/2019,26/03/2019,Linguistique française,Rennes,
0542493S,UNIVERSITE DE LORRAINE,1165 *,07/11MCF0111,26-I-1,MCF,Non,7,11,,01/09/2019,21/02/2019,26/03/2019,Linguistique et didactique de l'anglais,EPINAL+Mobilite sur d'autres sites lorra,
0597065J,UNIVERSITE DE LILLE,103 *,,26-I-1,MCF,Non,7,,,01/09/2019,21/02/2019,26/03/2019,Linguistique générale,VILLENEUVE D'ASCQ,
0751719L,UNIVERSITE PARIS 3 (SORBONNE NOUVELLE),4280 *,,26-I-1,MCF,Non,7,11,,01/09/2019,21/02/2019,26/03/2019,Interprétation,ESIT,
0751723R,UNIVERSITE PARIS 7 (DENIS DIDEROT),4386,E493010009,26-I-1,MCF,Non,7,27,,01/09/2019,04/02/2019,06/03/2019,Linguistique informatique,Site PRG,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,148,,26-I-1,MCF,Non,7,9,,01/09/2019,25/01/2019,25/02/2019,"Français moderne : grammaire, stylistique, histoire des idées linguistiques","UFR Langue Francaise, 1 rue V.Cousin",
0761904G,UNIVERSITE DE ROUEN,4446 *,,26-I-1,MCF,Non,7,,,01/09/2019,21/02/2019,26/03/2019,Français Langue Etrangère,Mont-Saint-Aignan,
0870669E,UNIVERSITE DE LIMOGES,4302 *,0026IUFM,26-I-1,MCF,Non,7,9,,01/09/2019,21/02/2019,26/03/2019,Enseignement et didactique du Français scolaire.,Tulles - Limoges - Gueret,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4510 *,0539,26-I-1,MCF,Non,7,,,01/09/2019,21/02/2019,26/03/2019,Didactique/acquisition du FLE/FLS,NANTERRE,
0942353X,ESPE ACADEMIE CRETEIL,4616 *,0115,26-I-1,MCF,Non,7,,,01/09/2019,21/02/2019,26/03/2019,Didactique du français en lycée et collège et analyse du discours,Sites de lESPE,S
